VoterId,ElectionDate,ElectionDescription,VotingMethod
2841705,11/07/2006,11/07/2006 - STATE GENERAL,P
2841705,11/06/2007,11/06/2007 - MUNICIPAL GENERAL,P
2841705,05/21/2008,05/21/2008 - SD SPEC ELECT ISD 761 - OWATONNA,P
2841705,11/04/2008,11/04/2008 - STATE GENERAL,A
2841705,01/26/2010,01/26/2010 - SPEC ELECT SEN DIST 26,P
2841705,08/10/2010,08/10/2010 - STATE PRIMARY,P
2841705,11/02/2010,11/02/2010 - STATE GENERAL,A
2841705,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 761 - OWATONNA,P
2841705,11/06/2012,11/06/2012 - STATE GENERAL,P
2841705,11/05/2013,11/05/2013 - SD SPEC ELECT ISD 761 - OWATONNA,A
2841705,11/04/2014,11/04/2014 - STATE GENERAL,P
2841705,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 761 - OWATONNA,P
2841863,11/03/1998,STATE GENERAL,P
2841863,11/06/2001,SCHOOL BOARD ELECTION,P
2841863,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2841863,11/08/2016,11/08/2016 - STATE GENERAL,P
4152506,11/06/2012,11/06/2012 - STATE GENERAL,P
4152506,11/08/2016,11/08/2016 - STATE GENERAL,P
2520198,11/02/2004,11/02/2004 - STATE GENERAL,P
2520198,11/05/1996,STATE GENERAL,P
2520198,11/07/2000,STATE GENERAL,P
2520198,11/04/2008,11/04/2008 - STATE GENERAL,P
2520198,11/08/2016,11/08/2016 - STATE GENERAL,A
2842581,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2842581,11/07/2000,STATE GENERAL,P
2842581,11/03/1998,STATE GENERAL,P
2842581,11/02/2004,11/02/2004 - STATE GENERAL,P
2842581,11/04/2003,11/04/2003 GENERAL ELECTION,P
2842581,11/06/2007,11/06/2007 - MUNICIPAL GENERAL,P
2842581,05/21/2008,05/21/2008 - SD SPEC ELECT ISD 761 - OWATONNA,P
2842581,11/04/2008,11/04/2008 - STATE GENERAL,P
2842581,11/06/2012,11/06/2012 - STATE GENERAL,P
2842581,11/08/2016,11/08/2016 - STATE GENERAL,P
3876307,11/02/2004,11/02/2004 - STATE GENERAL,P
3876307,11/07/2006,11/07/2006 - STATE GENERAL,P
3876307,11/04/2008,11/04/2008 - STATE GENERAL,P
3876307,08/10/2010,08/10/2010 - STATE PRIMARY,P
3876307,11/06/2012,11/06/2012 - STATE GENERAL,P
3876307,11/04/2014,11/04/2014 - STATE GENERAL,P
4344767,09/09/2008,09/09/2008 - STATE PRIMARY,P
4344767,11/04/2008,11/04/2008 - STATE GENERAL,P
4344767,11/03/2009,11/03/2009 - SD SPEC ELECT ISD 2135 - MAPLE RIVER,P
4344767,11/06/2012,11/06/2012 - STATE GENERAL,P
4344767,11/05/2013,11/05/2013 - SD SPEC ELECT ISD 2135 - MAPLE RIVER,P
4344767,11/04/2014,11/04/2014 - STATE GENERAL,P
4305629,05/21/2008,05/21/2008 - SD SPEC ELECT ISD 761 - OWATONNA,P
4305629,11/08/2016,11/08/2016 - STATE GENERAL,P
4305914,05/21/2008,05/21/2008 - SD SPEC ELECT ISD 761 - OWATONNA,P
4305914,11/04/2008,11/04/2008 - STATE GENERAL,P
4305914,11/03/2009,11/03/2009 - MUNICIPAL GENERAL,P
4305914,08/10/2010,08/10/2010 - STATE PRIMARY,P
4305914,11/02/2010,11/02/2010 - STATE GENERAL,P
4305914,11/06/2012,11/06/2012 - STATE GENERAL,P
4305914,11/08/2016,11/08/2016 - STATE GENERAL,P
4078119,11/08/2005,11/08/2005 - SCHOOL DISTRICT GENERAL,P
4078119,11/07/2006,11/07/2006 - STATE GENERAL,P
4078119,11/04/2008,11/04/2008 - STATE GENERAL,P
4078119,11/02/2010,11/02/2010 - STATE GENERAL,P
4078119,11/06/2012,11/06/2012 - STATE GENERAL,P
4078119,11/08/2016,11/08/2016 - STATE GENERAL,P
4345047,11/02/2010,11/02/2010 - STATE GENERAL,P
4345047,09/09/2008,09/09/2008 - STATE PRIMARY,P
4345047,11/04/2008,11/04/2008 - STATE GENERAL,P
4345047,11/06/2012,11/06/2012 - STATE GENERAL,P
4345047,11/08/2016,11/08/2016 - STATE GENERAL,P
4346719,09/09/2008,09/09/2008 - STATE PRIMARY,P
4346719,11/04/2008,11/04/2008 - STATE GENERAL,P
4346719,11/06/2012,11/06/2012 - STATE GENERAL,P
4348777,11/04/2008,11/04/2008 - STATE GENERAL,P
4348777,11/02/2010,11/02/2010 - STATE GENERAL,P
4348777,11/06/2012,11/06/2012 - STATE GENERAL,P
4348777,11/04/2014,11/04/2014 - STATE GENERAL,P
4348777,11/08/2016,11/08/2016 - STATE GENERAL,P
4157392,11/07/2006,11/07/2006 - STATE GENERAL,P
4157392,11/06/2012,11/06/2012 - STATE GENERAL,P
3879238,11/02/2004,11/02/2004 - STATE GENERAL,P
3879238,11/04/2008,11/04/2008 - STATE GENERAL,P
3879238,11/06/2012,11/06/2012 - STATE GENERAL,P
3879238,11/04/2014,11/04/2014 - STATE GENERAL,P
3879238,11/08/2016,11/08/2016 - STATE GENERAL,P
4313952,11/02/2010,11/02/2010 - STATE GENERAL,P
4313952,11/08/2016,11/08/2016 - STATE GENERAL,P
4315864,11/08/2016,11/08/2016 - STATE GENERAL,P
4160257,11/07/2006,11/07/2006 - STATE GENERAL,P
4160257,11/04/2008,11/04/2008 - STATE GENERAL,P
4160257,08/10/2010,08/10/2010 - STATE PRIMARY,P
4160257,11/02/2010,11/02/2010 - STATE GENERAL,P
4160257,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 858 - ST CHARLES,P
4160257,11/06/2012,11/06/2012 - STATE GENERAL,P
4160257,11/04/2014,11/04/2014 - STATE GENERAL,P
4160257,05/03/2016,05/03/2016 - SD SPEC ELECT ISD 858 - ST. CHARLES,A
4160257,11/08/2016,11/08/2016 - STATE GENERAL,P
4161993,11/07/2006,11/07/2006 - STATE GENERAL,P
4161993,09/25/2007,09/25/2007 - SD SPEC ELECT ISD 0535 - ROCHESTER,P
4161993,11/04/2008,11/04/2008 - STATE GENERAL,P
4161993,11/06/2012,11/06/2012 - STATE GENERAL,P
4161993,11/08/2016,11/08/2016 - STATE GENERAL,P
3886538,11/02/2004,11/02/2004 - STATE GENERAL,P
3886538,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
3886538,11/04/2008,11/04/2008 - STATE GENERAL,P
3886538,08/10/2010,08/10/2010 - STATE PRIMARY,P
3886538,11/02/2010,11/02/2010 - STATE GENERAL,P
3886538,08/14/2012,08/14/2012 - STATE PRIMARY,P
3886538,11/06/2012,11/06/2012 - STATE GENERAL,P
3886538,08/12/2014,08/12/2014 - STATE PRIMARY,P
3886538,11/04/2014,11/04/2014 - STATE GENERAL,P
3886538,11/08/2016,11/08/2016 - STATE GENERAL,P
3886538,05/08/2018,05/08/2018 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
4368076,11/04/2008,11/04/2008 - STATE GENERAL,P
4368076,11/02/2010,11/02/2010 - STATE GENERAL,P
4368076,11/06/2012,11/06/2012 - STATE GENERAL,P
4368076,11/04/2014,11/04/2014 - STATE GENERAL,P
4368076,11/08/2016,11/08/2016 - STATE GENERAL,P
4334601,11/04/2008,11/04/2008 - STATE GENERAL,P
4334601,11/02/2010,11/02/2010 - STATE GENERAL,P
4334601,11/04/2014,11/04/2014 - STATE GENERAL,P
4166198,11/07/2006,11/07/2006 - STATE GENERAL,P
4166198,08/07/2007,08/07/2007 - SPEC ELECT LEG DIST 28B,P
4166198,11/04/2008,11/04/2008 - STATE GENERAL,P
4166198,11/02/2010,11/02/2010 - STATE GENERAL,P
4166198,11/06/2012,11/06/2012 - STATE GENERAL,P
4166198,11/04/2014,11/04/2014 - STATE GENERAL,P
4166198,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 535 - ROCHESTER,P
4166198,11/08/2016,11/08/2016 - STATE GENERAL,P
4096318,11/07/2006,11/07/2006 - STATE GENERAL,A
4096318,09/09/2008,09/09/2008 - STATE PRIMARY,P
4096318,11/04/2008,11/04/2008 - STATE GENERAL,A
4096318,08/10/2010,08/10/2010 - STATE PRIMARY,A
4096318,11/02/2010,11/02/2010 - STATE GENERAL,A
4096318,11/06/2012,11/06/2012 - STATE GENERAL,A
4096318,08/12/2014,08/12/2014 - STATE PRIMARY,A
4096318,11/04/2014,11/04/2014 - STATE GENERAL,A
4096318,11/08/2016,11/08/2016 - STATE GENERAL,A
3889356,11/02/2004,11/02/2004 - STATE GENERAL,P
3889356,11/04/2008,11/04/2008 - STATE GENERAL,P
3889356,11/06/2012,11/06/2012 - STATE GENERAL,P
3889356,11/08/2016,11/08/2016 - STATE GENERAL,P
4169225,11/07/2006,11/07/2006 - STATE GENERAL,P
4169225,11/08/2016,11/08/2016 - STATE GENERAL,P
4522965,11/04/2008,11/04/2008 - STATE GENERAL,P
4522965,11/06/2012,11/06/2012 - STATE GENERAL,P
4522965,11/08/2016,11/08/2016 - STATE GENERAL,P
4171769,11/07/2006,11/07/2006 - STATE GENERAL,P
4171769,11/04/2008,11/04/2008 - STATE GENERAL,P
4171769,11/06/2012,11/06/2012 - STATE GENERAL,P
3892396,11/02/2004,11/02/2004 - STATE GENERAL,P
3892396,11/04/2008,11/04/2008 - STATE GENERAL,P
3892396,11/06/2012,11/06/2012 - STATE GENERAL,P
4385147,11/04/2008,11/04/2008 - STATE GENERAL,P
4385147,08/10/2010,08/10/2010 - STATE PRIMARY,P
4385147,11/02/2010,11/02/2010 - STATE GENERAL,P
4385147,11/06/2012,11/06/2012 - STATE GENERAL,A
4385147,11/04/2014,11/04/2014 - STATE GENERAL,P
3893192,11/02/2004,11/02/2004 - STATE GENERAL,P
3893192,11/07/2006,11/07/2006 - STATE GENERAL,P
3893192,11/04/2008,11/04/2008 - STATE GENERAL,P
3893192,08/14/2012,08/14/2012 - STATE PRIMARY,P
3893192,11/06/2012,11/06/2012 - STATE GENERAL,P
3893192,11/08/2016,11/08/2016 - STATE GENERAL,P
4532567,11/04/2008,11/04/2008 - STATE GENERAL,P
4388311,11/04/2008,11/04/2008 - STATE GENERAL,P
4388311,11/06/2012,11/06/2012 - STATE GENERAL,P
2844442,11/02/2004,11/02/2004 - STATE GENERAL,P
2844442,11/06/2001,SCHOOL BOARD ELECTION,P
2844442,11/07/2000,STATE GENERAL,P
2844442,09/09/2008,09/09/2008 - STATE PRIMARY,P
2844442,11/04/2008,11/04/2008 - STATE GENERAL,P
2844442,01/26/2010,01/26/2010 - SPEC ELECT SEN DIST 26,P
2844442,08/10/2010,08/10/2010 - STATE PRIMARY,P
2844442,11/02/2010,11/02/2010 - STATE GENERAL,P
2844442,08/14/2012,08/14/2012 - STATE PRIMARY,P
2844442,11/06/2012,11/06/2012 - STATE GENERAL,P
2844442,11/04/2014,11/04/2014 - STATE GENERAL,P
2844442,11/08/2016,11/08/2016 - STATE GENERAL,P
4182622,11/07/2006,11/07/2006 - STATE GENERAL,P
4182622,11/02/2010,11/02/2010 - STATE GENERAL,P
4182622,08/14/2012,08/14/2012 - STATE PRIMARY,P
4182622,11/06/2012,11/06/2012 - STATE GENERAL,P
4182622,08/12/2014,08/12/2014 - STATE PRIMARY,P
4182622,11/04/2014,11/04/2014 - STATE GENERAL,P
4182622,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 227 - CHATFIELD,P
4182622,11/08/2016,11/08/2016 - STATE GENERAL,P
4183259,11/07/2006,11/07/2006 - STATE GENERAL,P
4183259,11/04/2008,11/04/2008 - STATE GENERAL,P
4183259,11/02/2010,11/02/2010 - STATE GENERAL,P
4183259,06/07/2011,06/07/2011 - SPEC ELECT CITYWIDE LA CRESCENT,P
4183259,11/06/2012,11/06/2012 - STATE GENERAL,P
4183259,01/06/2015,01/06/2015 - SD SPEC ELECT ISD 300 - LA CRESCENT-HOKAH,P
4183259,11/08/2016,11/08/2016 - STATE GENERAL,P
4183259,11/07/2017,11/07/2017 - SD SPEC ELECT ISD 300 - LA CRESCENT-HOKAH,P
3899690,11/02/2004,11/02/2004 - STATE GENERAL,P
3899690,11/06/2012,11/06/2012 - STATE GENERAL,P
3899690,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 535 - ROCHESTER,P
3899690,11/08/2016,11/08/2016 - STATE GENERAL,P
4399562,11/04/2008,11/04/2008 - STATE GENERAL,P
3899802,11/02/2004,11/02/2004 - STATE GENERAL,P
3899802,11/06/2012,11/06/2012 - STATE GENERAL,P
3899802,11/08/2016,11/08/2016 - STATE GENERAL,P
4643701,08/10/2010,08/10/2010 - STATE PRIMARY,P
4643701,11/06/2012,11/06/2012 - STATE GENERAL,P
4643701,11/04/2014,11/04/2014 - STATE GENERAL,P
4643701,11/08/2016,11/08/2016 - STATE GENERAL,P
2844880,11/02/2004,11/02/2004 - STATE GENERAL,P
2844880,11/07/2000,STATE GENERAL,P
2844880,11/04/2008,11/04/2008 - STATE GENERAL,P
2844880,11/02/2010,11/02/2010 - STATE GENERAL,P
2844880,11/06/2012,11/06/2012 - STATE GENERAL,P
2844880,11/08/2016,11/08/2016 - STATE GENERAL,P
3900894,11/02/2004,11/02/2004 - STATE GENERAL,P
3900894,11/04/2008,11/04/2008 - STATE GENERAL,P
3900894,11/06/2012,11/06/2012 - STATE GENERAL,P
3900894,11/08/2016,11/08/2016 - STATE GENERAL,P
4188219,11/07/2006,11/07/2006 - STATE GENERAL,P
4188219,11/04/2008,11/04/2008 - STATE GENERAL,P
4188219,11/06/2012,11/06/2012 - STATE GENERAL,P
4188219,11/08/2016,11/08/2016 - STATE GENERAL,A
4560544,11/04/2008,11/04/2008 - STATE GENERAL,P
4560544,11/02/2010,11/02/2010 - STATE GENERAL,P
4560544,11/06/2012,11/06/2012 - STATE GENERAL,P
4560544,11/08/2016,11/08/2016 - STATE GENERAL,P
4650904,08/10/2010,08/10/2010 - STATE PRIMARY,P
4650904,11/02/2010,11/02/2010 - STATE GENERAL,A
4650904,08/14/2012,08/14/2012 - STATE PRIMARY,P
4650904,11/06/2012,11/06/2012 - STATE GENERAL,A
4650904,08/12/2014,08/12/2014 - STATE PRIMARY,P
4650904,11/08/2016,11/08/2016 - STATE GENERAL,A
4650981,08/10/2010,08/10/2010 - STATE PRIMARY,P
4650981,11/06/2012,11/06/2012 - STATE GENERAL,P
4650981,11/08/2016,11/08/2016 - STATE GENERAL,P
4650981,11/07/2017,11/07/2017 - SD SPEC ELECT ISD 861 - WINONA AREA,P
2845465,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2845465,11/07/2000,STATE GENERAL,P
2845465,11/02/2004,11/02/2004 - STATE GENERAL,P
2845465,05/21/2008,05/21/2008 - SD SPEC ELECT ISD 761 - OWATONNA,P
2845465,11/04/2008,11/04/2008 - STATE GENERAL,P
2845465,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 761 - OWATONNA,P
2845465,11/06/2012,11/06/2012 - STATE GENERAL,P
2845465,11/05/2013,11/05/2013 - SD SPEC ELECT ISD 761 - OWATONNA,P
2845465,11/08/2016,11/08/2016 - STATE GENERAL,P
4193181,11/07/2006,11/07/2006 - STATE GENERAL,P
4193181,11/04/2008,11/04/2008 - STATE GENERAL,P
4193181,11/02/2010,11/02/2010 - STATE GENERAL,P
4193181,11/06/2012,11/06/2012 - STATE GENERAL,P
3906268,11/02/2004,11/02/2004 - STATE GENERAL,P
3906268,11/07/2006,11/07/2006 - STATE GENERAL,P
3906268,11/04/2008,11/04/2008 - STATE GENERAL,P
3906268,11/06/2012,11/06/2012 - STATE GENERAL,P
3906268,08/12/2014,08/12/2014 - STATE PRIMARY,P
3906268,11/04/2014,11/04/2014 - STATE GENERAL,P
3906268,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 535 - ROCHESTER,P
3906268,11/08/2016,11/08/2016 - STATE GENERAL,P
4416773,11/06/2012,11/06/2012 - STATE GENERAL,P
4416773,11/08/2016,11/08/2016 - STATE GENERAL,P
3906785,11/02/2004,11/02/2004 - STATE GENERAL,P
3906785,11/04/2008,11/04/2008 - STATE GENERAL,P
3906785,11/06/2012,11/06/2012 - STATE GENERAL,P
3907304,11/02/2004,11/02/2004 - STATE GENERAL,P
4418516,11/04/2008,11/04/2008 - STATE GENERAL,P
4418516,11/06/2012,11/06/2012 - STATE GENERAL,P
4419949,11/04/2008,11/04/2008 - STATE GENERAL,P
4419949,11/06/2012,11/06/2012 - STATE GENERAL,P
4419949,11/08/2016,11/08/2016 - STATE GENERAL,P
3909105,11/02/2004,11/02/2004 - STATE GENERAL,P
3909105,11/04/2008,11/04/2008 - STATE GENERAL,P
4420997,11/04/2008,11/04/2008 - STATE GENERAL,P
4420997,11/02/2010,11/02/2010 - STATE GENERAL,P
4420997,11/06/2012,11/06/2012 - STATE GENERAL,P
4420997,11/05/2013,11/05/2013 - SCHOOL DISTRICT GENERAL,P
4420997,11/04/2014,11/04/2014 - STATE GENERAL,P
4420997,03/10/2015,03/10/2015 - SD SPEC ELECT ISD 508 - ST PETER,P
4420997,11/08/2016,11/08/2016 - STATE GENERAL,P
4584092,11/06/2012,11/06/2012 - STATE GENERAL,P
4584092,11/08/2016,11/08/2016 - STATE GENERAL,P
4199779,11/07/2006,11/07/2006 - STATE GENERAL,P
4199779,11/04/2008,11/04/2008 - STATE GENERAL,P
4199779,08/10/2010,08/10/2010 - STATE PRIMARY,P
4199779,11/02/2010,11/02/2010 - STATE GENERAL,P
4199779,11/06/2012,11/06/2012 - STATE GENERAL,A
4199779,11/04/2014,11/04/2014 - STATE GENERAL,P
4199779,11/08/2016,11/08/2016 - STATE GENERAL,P
4587171,11/04/2008,11/04/2008 - STATE GENERAL,P
4587171,11/02/2010,11/02/2010 - STATE GENERAL,P
4587171,11/06/2012,11/06/2012 - STATE GENERAL,P
4587171,11/04/2014,11/04/2014 - STATE GENERAL,P
4587171,11/08/2016,11/08/2016 - STATE GENERAL,P
4201198,11/07/2006,11/07/2006 - STATE GENERAL,P
4201198,09/25/2007,09/25/2007 - SD SPEC ELECT ISD 0535 - ROCHESTER,P
4201198,11/04/2008,11/04/2008 - STATE GENERAL,P
4201198,08/10/2010,08/10/2010 - STATE PRIMARY,P
4201198,11/02/2010,11/02/2010 - STATE GENERAL,P
4201198,11/06/2012,11/06/2012 - STATE GENERAL,A
4201198,05/07/2013,05/07/2013 - SPEC ELECT CITYWIDE ROCHESTER,A
4201198,08/12/2014,08/12/2014 - STATE PRIMARY,P
4201198,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 535 - ROCHESTER,P
4201198,08/09/2016,08/09/2016 - STATE PRIMARY,P
4201198,11/08/2016,11/08/2016 - STATE GENERAL,P
4204187,11/07/2006,11/07/2006 - STATE GENERAL,P
4204187,09/09/2008,09/09/2008 - STATE PRIMARY,P
4204187,11/04/2008,11/04/2008 - STATE GENERAL,P
4204187,08/10/2010,08/10/2010 - STATE PRIMARY,P
4204187,11/02/2010,11/02/2010 - STATE GENERAL,A
4204187,08/14/2012,08/14/2012 - STATE PRIMARY,P
4204187,11/06/2012,11/06/2012 - STATE GENERAL,A
4204187,08/12/2014,08/12/2014 - STATE PRIMARY,P
4204187,11/04/2014,11/04/2014 - STATE GENERAL,A
4204187,11/08/2016,11/08/2016 - STATE GENERAL,A
4592746,11/06/2012,11/06/2012 - STATE GENERAL,P
4592746,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 535 - ROCHESTER,P
4592746,11/08/2016,11/08/2016 - STATE GENERAL,P
4595693,11/04/2008,11/04/2008 - STATE GENERAL,P
4595693,11/08/2016,11/08/2016 - STATE GENERAL,P
3913472,11/02/2004,11/02/2004 - STATE GENERAL,P
3913472,11/02/2010,11/02/2010 - STATE GENERAL,P
3913472,11/04/2008,11/04/2008 - STATE GENERAL,P
3913472,11/08/2016,11/08/2016 - STATE GENERAL,A
4672402,11/06/2012,11/06/2012 - STATE GENERAL,P
4672402,11/08/2016,11/08/2016 - STATE GENERAL,P
3914276,11/02/2004,11/02/2004 - STATE GENERAL,P
3914276,11/07/2006,11/07/2006 - STATE GENERAL,P
3914276,11/04/2008,11/04/2008 - STATE GENERAL,P
3914276,11/02/2010,11/02/2010 - STATE GENERAL,P
3914276,11/06/2012,11/06/2012 - STATE GENERAL,P
3914276,11/04/2014,11/04/2014 - STATE GENERAL,P
3914276,11/08/2016,11/08/2016 - STATE GENERAL,P
4213171,11/02/2010,11/02/2010 - STATE GENERAL,P
4213171,11/07/2006,11/07/2006 - STATE GENERAL,P
4213171,11/04/2008,11/04/2008 - STATE GENERAL,P
4213171,11/06/2012,11/06/2012 - STATE GENERAL,P
4213171,11/08/2016,11/08/2016 - STATE GENERAL,P
4674933,11/02/2010,11/02/2010 - STATE GENERAL,P
4674933,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 531 - BYRON,P
4674933,11/06/2012,11/06/2012 - STATE GENERAL,P
4674933,03/11/2014,03/11/2014 - SD SPEC ELECT ISD 531 - BYRON,P
4674933,11/04/2014,11/04/2014 - STATE GENERAL,P
4674933,11/08/2016,11/08/2016 - STATE GENERAL,P
4606481,11/04/2008,11/04/2008 - STATE GENERAL,P
4606481,11/06/2012,11/06/2012 - STATE GENERAL,P
4606481,11/08/2016,11/08/2016 - STATE GENERAL,P
4431454,11/04/2008,11/04/2008 - STATE GENERAL,P
4431454,11/03/2009,11/03/2009 - SD SPEC ELECT ISD 392 - LE CENTER,P
4431454,11/02/2010,11/02/2010 - STATE GENERAL,P
4431454,06/28/2011,06/28/2011 - SD SPEC ELECT ISD 392 - LE CENTER,P
4431454,11/06/2012,11/06/2012 - STATE GENERAL,P
4431454,11/04/2014,11/04/2014 - STATE GENERAL,P
4431454,05/24/2016,05/24/2016 - SD SPEC ELECT ISD 2905 - TRI-CITY UNITED,P
4431454,11/08/2016,11/08/2016 - STATE GENERAL,P
4431454,02/13/2018,02/13/2018 - SD SPEC ELECT ISD 2905 - TRI-CITY UNITED,P
4220709,11/07/2006,11/07/2006 - STATE GENERAL,P
4220709,11/04/2008,11/04/2008 - STATE GENERAL,P
4220709,11/06/2012,11/06/2012 - STATE GENERAL,P
4220709,11/08/2016,11/08/2016 - STATE GENERAL,A
4680312,11/02/2010,11/02/2010 - STATE GENERAL,P
4680312,11/06/2012,11/06/2012 - STATE GENERAL,P
4680312,11/04/2014,11/04/2014 - STATE GENERAL,P
4680312,11/08/2016,11/08/2016 - STATE GENERAL,P
2884288,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2884288,11/02/2004,11/02/2004 - STATE GENERAL,P
2884288,11/07/2000,STATE GENERAL,P
2884288,11/03/1998,STATE GENERAL,P
2884288,11/05/1996,STATE GENERAL,P
2884288,11/08/1994,STATE GENERAL,P
2884288,11/07/2006,11/07/2006 - STATE GENERAL,P
2884288,11/04/2008,11/04/2008 - STATE GENERAL,P
2884288,11/02/2010,11/02/2010 - STATE GENERAL,P
2884288,11/06/2012,11/06/2012 - STATE GENERAL,P
2884288,11/04/2014,11/04/2014 - STATE GENERAL,P
2884288,11/08/2016,11/08/2016 - STATE GENERAL,P
4435232,11/04/2008,11/04/2008 - STATE GENERAL,P
4435232,11/08/2016,11/08/2016 - STATE GENERAL,P
4435834,11/04/2008,11/04/2008 - STATE GENERAL,P
4435834,11/06/2012,11/06/2012 - STATE GENERAL,P
4435834,11/08/2016,11/08/2016 - STATE GENERAL,P
4223887,11/07/2006,11/07/2006 - STATE GENERAL,P
4223887,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 2752 - FAIRMONT AREA SCHOOLS,P
4223887,09/09/2008,09/09/2008 - STATE PRIMARY,P
4223887,11/04/2008,11/04/2008 - STATE GENERAL,P
4223887,05/11/2010,05/11/2010 - SPEC ELECT CITYWIDE TRUMAN,P
4223887,08/10/2010,08/10/2010 - STATE PRIMARY,P
4223887,11/02/2010,11/02/2010 - STATE GENERAL,P
4223887,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 458 - TRUMAN,P
4223887,02/14/2012,02/14/2012 - SPEC ELECT MARTIN CO COM 01,P
4223887,11/06/2012,11/06/2012 - STATE GENERAL,P
4223887,11/05/2013,11/05/2013 - SD SPEC ELECT ISD 458 - TRUMAN,P
4223887,11/04/2014,11/04/2014 - STATE GENERAL,P
4223887,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 458 - TRUMAN,P
4223887,11/08/2016,11/08/2016 - STATE GENERAL,P
2885662,11/03/1998,STATE GENERAL,P
2885662,11/05/1996,STATE GENERAL,P
4623677,11/03/2009,11/03/2009 - SD SPEC ELECT ISD 829 - WASECA,P
4623677,11/06/2012,11/06/2012 - STATE GENERAL,P
4623677,11/04/2014,11/04/2014 - STATE GENERAL,P
4623677,11/08/2016,11/08/2016 - STATE GENERAL,P
4624147,11/03/2009,11/03/2009 - SD SPEC ELECT ISD 829 - WASECA,P
4624147,11/02/2010,11/02/2010 - STATE GENERAL,P
4624147,11/08/2011,11/08/2011 - SD SPEC ELECT ISD 829 - WASECA,P
4624147,11/06/2012,11/06/2012 - STATE GENERAL,P
4624147,11/04/2014,11/04/2014 - STATE GENERAL,P
4624147,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 829 - WASECA,P
4624147,11/08/2016,11/08/2016 - STATE GENERAL,P
4684505,11/02/2010,11/02/2010 - STATE GENERAL,P
4684505,11/04/2014,11/04/2014 - STATE GENERAL,P
4684505,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 203 - HAYFIELD,P
4684505,11/08/2016,11/08/2016 - STATE GENERAL,P
4684505,09/11/2017,09/11/2017 - SD SPEC ELECT ISD 203 - HAYFIELD,P
4685302,11/02/2010,11/02/2010 - STATE GENERAL,P
4685302,11/06/2012,11/06/2012 - STATE GENERAL,P
4685302,11/08/2016,11/08/2016 - STATE GENERAL,P
4441222,11/04/2008,11/04/2008 - STATE GENERAL,P
4441222,11/08/2016,11/08/2016 - STATE GENERAL,P
4232173,11/04/2008,11/04/2008 - STATE GENERAL,A
4232173,11/06/2012,11/06/2012 - STATE GENERAL,P
4232173,11/04/2014,11/04/2014 - STATE GENERAL,P
4232173,11/08/2016,11/08/2016 - STATE GENERAL,P
4445382,11/04/2008,11/04/2008 - STATE GENERAL,P
4445382,11/08/2016,11/08/2016 - STATE GENERAL,P
3925683,11/02/2004,11/02/2004 - STATE GENERAL,P
3925683,11/04/2008,11/04/2008 - STATE GENERAL,P
3925683,11/02/2010,11/02/2010 - STATE GENERAL,P
3925683,11/06/2012,11/06/2012 - STATE GENERAL,P
3925683,11/04/2014,11/04/2014 - STATE GENERAL,P
3925683,11/08/2016,11/08/2016 - STATE GENERAL,P
4238375,11/08/2016,11/08/2016 - STATE GENERAL,A
4239120,11/04/2008,11/04/2008 - STATE GENERAL,P
4239120,11/03/2009,11/03/2009 - SD SPEC ELECT ISD 829 - WASECA,P
4239120,01/26/2010,01/26/2010 - SPEC ELECT SEN DIST 26,P
4239120,11/02/2010,11/02/2010 - STATE GENERAL,P
4239120,08/14/2012,08/14/2012 - STATE PRIMARY,P
4239120,11/06/2012,11/06/2012 - STATE GENERAL,P
4239120,11/04/2014,11/04/2014 - STATE GENERAL,P
4239120,11/08/2016,11/08/2016 - STATE GENERAL,P
4450638,11/04/2008,11/04/2008 - STATE GENERAL,P
4450638,11/06/2012,11/06/2012 - STATE GENERAL,P
4693440,11/02/2010,11/02/2010 - STATE GENERAL,P
4693440,11/06/2012,11/06/2012 - STATE GENERAL,P
4693440,11/08/2016,11/08/2016 - STATE GENERAL,P
4694286,11/02/2010,11/02/2010 - STATE GENERAL,P
4694286,11/06/2012,11/06/2012 - STATE GENERAL,P
4694286,11/08/2016,11/08/2016 - STATE GENERAL,P
4694286,05/08/2018,05/08/2018 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
